order_id,user_id,product_id,order_date,quantity
O2660,U0606,E0007,2023-12-16,1
O2661,U0266,F0105,2023-07-05,4
O2662,U0429,M0120,2023-08-25,2
O2663,U0541,G0119,2023-01-09,4
O2664,U0021,E0052,2023-12-14,1
O2665,U0380,F0032,2023-07-06,2
O2666,U0831,M0115,2023-12-22,2
O2667,U0482,F0041,2023-06-18,1
O2668,U0712,E0039,2023-10-25,3
O2669,U0867,G0097,2023-03-29,1
O2670,U0681,M0022,2023-08-15,3
O2671,U0516,M0103,2023-03-12,4
O2672,U0812,F0086,2023-04-22,4
O2673,U0968,G0079,2023-11-23,1
O2674,U0899,M0107,2023-05-01,1
O2675,U0332,E0055,2023-12-19,4
O2676,U0532,E0094,2023-02-03,2
O2677,U0661,M0067,2023-10-02,3
O2678,U0828,E0095,2023-04-30,3
O2679,U0844,F0007,2023-08-09,1
O2680,U0718,M0122,2023-05-08,3
O2681,U0474,M0085,2023-04-14,3
O2682,U0137,G0112,2023-09-03,2
O2683,U0920,E0120,2023-11-05,4
O2684,U0001,F0004,2023-11-10,3
O2685,U0823,M0072,2023-08-31,4
O2686,U0339,M0073,2023-01-08,1
O2687,U0920,E0050,2023-04-22,4
O2688,U0183,E0078,2023-09-22,2
O2689,U0142,F0111,2023-09-27,2
O2690,U0828,E0089,2023-12-13,1
O2691,U0646,E0107,2023-12-20,4
O2692,U0277,E0029,2023-08-03,3
O2693,U0755,F0070,2023-07-11,2
O2694,U0283,M0009,2023-07-06,2
O2695,U0144,F0104,2023-08-09,4
O2696,U0154,M0078,2023-09-15,1
O2697,U0850,G0073,2023-09-15,3
O2698,U0042,E0017,2023-04-01,2
O2699,U0114,E0036,2023-09-13,4
O2700,U0370,E0059,2023-03-10,2
O2701,U0937,F0098,2023-05-06,1
O2702,U0142,G0037,2023-04-22,3
O2703,U0500,M0055,2023-05-19,2
O2704,U0092,F0008,2023-05-18,2
O2705,U0658,G0038,2023-10-31,3
O2706,U0197,M0036,2023-10-11,3
O2707,U0557,G0007,2023-05-02,3
O2708,U0182,G0004,2023-11-18,2
O2709,U0749,F0057,2023-02-09,3
O2710,U0553,G0058,2023-04-10,4
O2711,U0735,E0098,2023-02-28,1
O2712,U0941,F0013,2023-09-26,2
O2713,U0812,F0051,2023-03-19,1
O2714,U0385,E0086,2023-02-19,3
O2715,U0249,E0089,2023-03-21,3
O2716,U0870,F0024,2023-06-04,4
O2717,U0358,G0038,2023-05-07,1
O2718,U0277,M0049,2023-02-10,3
O2719,U0990,F0069,2023-03-26,1
O2720,U0029,E0100,2023-10-06,3
O2721,U0024,M0079,2023-06-02,2
O2722,U0406,F0021,2023-01-12,4
O2723,U0300,M0030,2023-11-03,2
O2724,U0740,F0062,2023-03-10,2
O2725,U0146,M0007,2023-08-02,2
O2726,U0976,F0115,2023-05-26,1
O2727,U0926,M0110,2023-08-22,2
O2728,U0246,F0067,2023-03-02,3
O2729,U0390,M0096,2023-11-26,3
O2730,U0144,G0108,2023-10-31,4
O2731,U0653,E0117,2023-03-24,3
O2732,U0712,G0024,2023-07-25,1
O2733,U0254,E0098,2023-09-16,1
O2734,U0398,E0078,2023-04-10,1
O2735,U0255,G0020,2023-07-11,4
O2736,U0908,E0095,2023-09-21,4
O2737,U0553,M0115,2023-09-07,3
O2738,U0130,M0067,2023-02-19,3
O2739,U0876,E0044,2023-04-07,2
O2740,U0504,M0125,2023-03-18,1
O2741,U0776,G0027,2023-04-21,2
O2742,U0509,E0088,2023-10-24,2
O2743,U0526,G0125,2023-01-11,3
O2744,U0443,M0016,2023-01-26,2
O2745,U0787,M0082,2023-04-12,1
O2746,U0084,M0116,2023-07-30,3
O2747,U0378,G0021,2023-10-06,2
O2748,U0357,M0078,2023-06-10,2
O2749,U0597,F0063,2023-12-05,2
O2750,U0551,G0118,2023-02-26,4
O2751,U0512,G0115,2023-07-20,4
O2752,U0549,E0010,2023-04-16,2
O2753,U0063,G0099,2023-06-02,2
O2754,U0021,G0087,2023-03-14,2
O2755,U0337,M0017,2023-02-07,4
O2756,U0352,G0022,2023-05-16,1
O2757,U0878,G0099,2023-02-02,3
O2758,U0187,G0018,2023-08-26,3
O2759,U0079,F0084,2023-01-17,4
O2760,U0371,E0117,2023-04-28,2
O2761,U0543,G0028,2023-05-05,3
O2762,U0414,G0094,2023-06-22,3
O2763,U0325,G0056,2023-07-22,1
O2764,U0295,E0050,2023-12-18,4
O2765,U0801,E0031,2023-05-10,3
O2766,U0097,G0036,2023-11-02,1
O2767,U0630,E0067,2023-05-17,3
O2768,U0821,G0010,2023-03-25,2
O2769,U0381,F0079,2023-07-30,2
O2770,U0397,E0066,2023-06-21,4
O2771,U0492,F0104,2023-03-18,4
O2772,U0267,M0043,2023-04-02,4
O2773,U0056,F0077,2023-02-19,3
O2774,U0246,G0067,2023-02-15,3
O2775,U0858,E0013,2023-11-16,4
O2776,U0977,M0076,2023-03-19,1
O2777,U0838,M0056,2023-07-15,4
O2778,U0260,G0044,2023-09-18,2
O2779,U0936,E0051,2023-06-20,3
O2780,U0181,G0027,2023-10-26,4
O2781,U0779,E0107,2023-10-07,2
O2782,U0109,F0075,2023-05-30,3
O2783,U0711,M0107,2023-07-08,3
O2784,U0721,E0002,2023-11-18,1
O2785,U0877,E0073,2023-04-22,3
O2786,U0284,F0058,2023-04-10,3
O2787,U0957,G0067,2023-08-06,1
O2788,U0820,M0026,2023-08-25,4
O2789,U0949,M0092,2023-10-05,1
O2790,U0138,F0111,2023-11-24,2
O2791,U0570,E0099,2023-12-16,2
O2792,U0224,F0090,2023-03-21,2
O2793,U0673,M0040,2023-08-16,3
O2794,U0768,M0030,2023-10-09,1
O2795,U0281,G0107,2023-10-21,2
O2796,U0476,E0007,2023-05-23,2
O2797,U0374,G0057,2023-10-14,3
O2798,U0799,M0040,2023-02-27,1
O2799,U0143,F0030,2023-09-23,3
O2800,U0729,F0113,2023-09-28,3
O2801,U0237,E0001,2023-11-15,3
O2802,U0412,M0027,2023-07-03,1
O2803,U0445,M0069,2023-05-25,2
O2804,U0734,M0005,2023-11-17,3
O2805,U0886,E0051,2023-10-20,4
O2806,U0590,M0100,2023-02-25,3
O2807,U0816,E0107,2023-02-24,2
O2808,U0164,G0111,2023-08-24,2
O2809,U0346,E0052,2023-03-18,1
O2810,U0996,E0113,2023-09-20,1
O2811,U0717,E0046,2023-01-04,3
O2812,U0833,E0061,2023-10-13,2
O2813,U0996,F0083,2023-01-07,4
O2814,U0957,G0036,2023-10-03,1
O2815,U0400,M0117,2023-08-19,1
O2816,U0057,F0117,2023-02-05,3
O2817,U0420,M0072,2023-10-26,3
O2818,U0816,F0064,2023-12-22,2
O2819,U0498,M0038,2023-10-28,4
O2820,U0347,E0119,2023-09-11,2
O2821,U0439,E0102,2023-11-30,4
O2822,U0071,E0053,2023-06-28,1
O2823,U0943,G0096,2023-11-07,2
O2824,U0581,E0026,2023-12-24,1
O2825,U0625,M0086,2023-04-21,3
O2826,U0240,G0033,2023-01-03,3
O2827,U0269,G0004,2023-11-27,1
O2828,U0460,F0077,2023-03-02,4
O2829,U0077,M0088,2023-02-24,3
O2830,U0645,G0023,2023-02-08,1
O2831,U0735,G0020,2023-02-03,2
O2832,U0070,E0118,2023-08-18,4
O2833,U0867,G0059,2023-10-14,3
O2834,U0108,F0037,2023-07-01,3
O2835,U0428,M0051,2023-09-23,3
O2836,U0708,F0010,2023-06-16,3
O2837,U0852,E0112,2023-07-23,4
O2838,U0515,G0003,2023-11-25,3
O2839,U0814,G0053,2023-07-15,2
O2840,U0389,F0055,2023-03-03,3
O2841,U0188,G0100,2023-09-07,3
O2842,U0421,F0086,2023-07-23,3
O2843,U0246,G0067,2023-11-28,4
O2844,U0557,G0003,2023-11-18,4
O2845,U0951,G0053,2023-12-09,4
O2846,U0089,M0012,2023-02-18,4
O2847,U0072,G0044,2023-09-08,3
O2848,U0005,M0024,2023-03-18,3
O2849,U0775,G0119,2023-06-03,1
O2850,U0761,M0055,2023-09-25,3
O2851,U0001,G0066,2023-09-01,3
O2852,U0943,M0068,2023-03-05,3
O2853,U0506,F0070,2023-10-24,1
O2854,U0756,G0092,2023-01-01,1
O2855,U0316,G0012,2023-03-29,3
O2856,U0224,F0077,2023-05-21,3
O2857,U0087,F0082,2023-04-09,3
O2858,U0631,E0080,2023-06-16,3
O2859,U0951,G0050,2023-08-12,3
O2860,U0585,M0107,2023-03-06,1
O2861,U0725,F0012,2023-02-19,2
O2862,U0883,E0042,2023-04-25,2
O2863,U0375,F0125,2023-01-18,4
O2864,U0423,F0058,2023-09-26,1
O2865,U0734,E0086,2023-10-26,4
O2866,U0545,M0046,2023-08-13,3
O2867,U0428,E0092,2023-03-14,4
O2868,U0693,M0095,2023-09-24,2
O2869,U0227,F0055,2023-04-10,4
O2870,U0048,E0004,2023-09-26,1
O2871,U0072,F0014,2023-06-30,2
O2872,U0789,G0069,2023-08-10,2
O2873,U0435,M0053,2023-06-01,2
O2874,U0928,F0050,2023-12-13,2
O2875,U0054,E0027,2023-05-01,1
O2876,U0986,F0015,2023-01-06,2
O2877,U0460,G0026,2023-04-26,2
O2878,U0685,G0116,2023-07-26,2
O2879,U0269,M0035,2023-10-31,3
O2880,U0989,G0055,2023-08-16,4
O2881,U0686,E0046,2023-10-17,4
O2882,U0838,E0110,2023-05-24,3
O2883,U0011,G0069,2023-06-24,2
O2884,U0538,M0051,2023-09-05,1
O2885,U0957,F0033,2023-11-02,4
O2886,U0136,F0036,2023-05-03,2
O2887,U0294,G0111,2023-04-22,4
O2888,U0545,M0062,2023-04-25,4
O2889,U0660,G0002,2023-05-04,1
O2890,U0443,G0061,2023-04-06,3
O2891,U0416,G0025,2023-04-13,2
O2892,U0462,F0091,2023-03-07,3
O2893,U0518,F0027,2023-02-06,1
O2894,U0033,E0074,2023-06-17,3
O2895,U0768,F0058,2023-10-25,4
O2896,U0797,M0018,2023-01-11,1
O2897,U0628,F0107,2023-10-24,3
O2898,U0823,F0020,2023-11-03,4
O2899,U0369,M0066,2023-09-09,3
O2900,U0068,F0088,2023-04-18,4
O2901,U0364,F0076,2023-02-21,4
O2902,U0198,E0053,2023-07-08,4
O2903,U0042,G0011,2023-09-15,2
O2904,U0667,M0012,2023-11-27,1
O2905,U0141,F0020,2023-03-30,3
O2906,U0020,G0033,2023-12-02,3
O2907,U0326,F0054,2023-10-06,1
O2908,U0391,G0047,2023-04-22,1
O2909,U0201,M0057,2023-08-17,2
O2910,U0771,E0117,2023-03-30,2
O2911,U0346,M0113,2023-12-28,2
O2912,U0822,G0044,2023-03-02,4
O2913,U0721,F0024,2023-06-15,4
O2914,U0144,E0098,2023-08-20,4
O2915,U0381,E0050,2023-07-23,3
O2916,U0926,F0061,2023-10-13,1
O2917,U0501,F0016,2023-06-25,3
O2918,U0496,G0045,2023-06-02,4
O2919,U0287,M0099,2023-06-19,1
O2920,U0631,F0124,2023-11-19,4
O2921,U0994,E0033,2023-07-03,3
O2922,U0862,M0082,2023-02-01,1
O2923,U0609,M0084,2023-07-17,3
O2924,U0997,F0108,2023-03-26,4
O2925,U0043,G0018,2023-03-23,1
O2926,U0651,E0006,2023-04-08,1
O2927,U0217,F0006,2023-05-05,2
O2928,U0084,F0114,2023-02-16,1
O2929,U0581,E0082,2023-01-22,2
O2930,U0393,M0007,2023-08-22,4
O2931,U0981,M0020,2023-02-27,3
O2932,U0787,M0029,2023-11-02,2
O2933,U0182,G0022,2023-05-23,4
O2934,U0574,F0036,2023-08-12,2
O2935,U0584,E0037,2023-01-23,3
O2936,U0706,G0005,2023-10-24,1
O2937,U0745,E0065,2023-04-20,1
O2938,U0364,F0066,2023-10-29,4
O2939,U0500,G0115,2023-12-20,3
O2940,U0571,F0025,2023-11-21,1
O2941,U0653,M0110,2023-06-07,4
O2942,U0881,E0028,2023-05-24,4
O2943,U0011,F0056,2023-10-14,1
O2944,U0766,F0050,2023-10-08,1
O2945,U0006,M0106,2023-11-14,3
O2946,U0769,F0055,2023-05-19,3
O2947,U0456,F0004,2023-02-10,2
O2948,U0756,E0037,2023-07-13,4
O2949,U0571,M0097,2023-11-27,3
O2950,U0414,E0057,2023-05-30,2
O2951,U0790,G0003,2023-09-24,4
O2952,U0990,M0018,2023-06-30,1
O2953,U0250,F0095,2023-03-08,1
O2954,U0741,E0032,2023-09-24,3
O2955,U0841,F0036,2023-09-30,4
O2956,U0265,M0063,2023-04-07,3
O2957,U0817,M0090,2023-05-17,1
O2958,U0595,F0052,2023-10-13,1
O2959,U0964,E0092,2023-10-30,2
O2960,U0086,G0122,2023-09-11,4
O2961,U0849,M0039,2023-10-17,4
O2962,U0403,F0029,2023-02-15,3
O2963,U0427,E0004,2023-03-08,4
O2964,U0001,F0100,2023-04-19,1
O2965,U0301,G0016,2023-05-18,2
O2966,U0030,G0071,2023-09-19,4
O2967,U0417,G0054,2023-08-01,4
O2968,U0835,E0038,2023-04-21,2
O2969,U0242,E0047,2023-08-10,4
O2970,U0141,M0123,2023-03-12,1
O2971,U0397,M0050,2023-07-07,4
O2972,U0297,F0104,2023-08-27,4
O2973,U0171,M0055,2023-05-07,4
O2974,U0315,F0067,2023-10-01,1
O2975,U0089,F0083,2023-08-30,1
O2976,U0823,F0029,2023-01-17,3
O2977,U0148,F0121,2023-11-09,1
O2978,U0768,E0058,2023-05-12,3
O2979,U0922,E0033,2023-04-02,3
O2980,U0402,G0105,2023-01-08,4
O2981,U0973,G0059,2023-11-17,1
O2982,U0950,M0019,2023-12-26,3
O2983,U0149,F0011,2023-07-27,1
O2984,U0945,M0117,2023-10-14,4
O2985,U0511,E0116,2023-10-06,2
O2986,U0442,M0080,2023-01-07,4
O2987,U0246,E0033,2023-04-16,2
O2988,U0746,F0108,2023-03-01,4
O2989,U0326,E0046,2023-05-20,1
O2990,U0896,M0124,2023-07-09,1
O2991,U0106,G0028,2023-01-31,1
O2992,U0049,M0069,2023-11-13,2
O2993,U0956,E0086,2023-07-09,1
O2994,U0887,F0020,2023-06-26,1
O2995,U0532,E0002,2023-12-14,3
O2996,U0143,G0052,2023-05-21,1
O2997,U0899,M0031,2023-09-26,3
O2998,U0922,G0005,2023-12-14,2
O2999,U0775,E0004,2023-09-02,2
O3000,U0465,F0100,2023-06-28,4
O3001,U0143,G0065,2023-07-19,1
O3002,U0279,F0102,2023-12-12,1
O3003,U0391,M0098,2023-06-08,1
O3004,U0276,G0039,2023-07-20,2
O3005,U0674,G0100,2023-10-23,1
O3006,U0874,G0125,2023-09-29,3
O3007,U0989,G0124,2023-01-15,4
O3008,U0795,G0116,2023-05-17,1
O3009,U0491,M0023,2023-01-20,1
O3010,U0298,E0001,2023-12-02,4
O3011,U0515,E0007,2023-01-31,2
O3012,U0522,E0001,2023-01-28,4
O3013,U0556,F0042,2023-08-27,2
O3014,U0304,E0083,2023-11-10,3
O3015,U0800,E0107,2023-10-22,3
O3016,U0654,E0049,2023-09-07,2
O3017,U0512,G0107,2023-12-10,2
O3018,U0091,F0061,2023-07-18,3
O3019,U0794,F0059,2023-11-12,4
O3020,U0273,G0055,2023-06-28,2
O3021,U0523,G0011,2023-11-23,4
O3022,U0584,G0018,2023-03-13,2
O3023,U0806,F0047,2023-03-12,3
O3024,U0204,M0112,2023-08-12,4
O3025,U0507,G0104,2023-03-15,3
O3026,U0091,F0065,2023-04-12,2
O3027,U0723,M0106,2023-03-03,4
O3028,U0839,E0049,2023-10-27,3
O3029,U0298,G0011,2023-04-17,1
O3030,U0201,E0021,2023-07-21,2
O3031,U0202,E0028,2023-12-03,4
O3032,U0746,G0036,2023-09-04,1
O3033,U0807,F0054,2023-02-17,4
O3034,U0846,G0095,2023-09-29,1
O3035,U0218,E0091,2023-06-29,2
O3036,U0440,E0001,2023-01-23,2
O3037,U0638,F0090,2023-09-02,2
O3038,U0786,F0080,2023-10-12,1
O3039,U0978,G0079,2023-10-22,3
O3040,U0086,F0053,2023-04-29,2
O3041,U0184,G0115,2023-12-04,1
O3042,U0521,F0110,2023-05-18,2
O3043,U0083,M0023,2023-05-03,4
O3044,U0923,F0080,2023-05-06,3
O3045,U0536,E0033,2023-02-20,1
O3046,U0784,E0005,2023-03-22,4
O3047,U0283,F0027,2023-11-22,4
O3048,U0550,E0097,2023-12-23,3
O3049,U0222,E0080,2023-05-25,1
O3050,U0079,E0050,2023-08-07,4
O3051,U0187,E0092,2023-03-24,3
O3052,U0091,G0125,2023-04-05,1
O3053,U0068,E0003,2023-04-13,1
O3054,U0471,M0032,2023-11-15,3
O3055,U0529,E0101,2023-08-05,2
O3056,U0331,E0034,2023-01-02,3
O3057,U0692,M0122,2023-03-18,2
O3058,U0597,E0111,2023-06-14,1
O3059,U0697,M0109,2023-02-04,2
O3060,U0568,F0076,2023-05-18,1
O3061,U0469,E0061,2023-02-28,1
O3062,U0222,M0020,2023-03-04,4
O3063,U0864,F0006,2023-06-20,3
O3064,U0200,G0111,2023-05-15,4
O3065,U0352,F0070,2023-03-28,3
O3066,U0760,M0100,2023-05-14,3
O3067,U0637,M0122,2023-05-26,4
O3068,U0900,F0067,2023-09-20,1
O3069,U0964,M0085,2023-01-16,4
O3070,U0414,M0115,2023-09-27,3
O3071,U0649,G0044,2023-06-11,4
O3072,U0749,E0054,2023-06-16,4
O3073,U0020,G0067,2023-09-29,2
O3074,U0587,M0073,2023-11-20,4
O3075,U0760,F0041,2023-05-20,4
O3076,U0545,M0002,2023-02-18,4
O3077,U0722,F0011,2023-06-03,4
O3078,U0251,E0102,2023-05-30,4
O3079,U0386,M0100,2023-06-26,2
O3080,U0336,E0113,2023-04-29,3
O3081,U0511,F0029,2023-03-16,3
O3082,U0130,G0023,2023-01-03,4
O3083,U0183,M0028,2023-02-21,3
O3084,U0924,G0018,2023-08-13,2
O3085,U0010,G0029,2023-07-14,3
O3086,U0973,E0124,2023-02-17,3
O3087,U0760,G0117,2023-11-16,2
O3088,U0990,E0055,2023-01-22,3
O3089,U0802,E0106,2023-05-25,1
O3090,U0390,M0074,2023-10-24,4
O3091,U0315,M0092,2023-06-12,4
O3092,U0187,M0017,2023-06-25,1
O3093,U0686,G0010,2023-08-15,4
O3094,U0304,G0045,2023-11-01,3
O3095,U0103,F0055,2023-02-24,4
O3096,U0477,G0102,2023-10-09,1
O3097,U0676,E0079,2023-10-23,3
O3098,U0192,E0104,2023-01-20,3
O3099,U0678,M0123,2023-04-30,1
O3100,U0074,G0004,2023-06-02,1
O3101,U0263,E0112,2023-10-09,3
O3102,U0146,M0066,2023-06-09,4
O3103,U0402,E0037,2023-05-07,4
O3104,U0517,G0125,2023-01-13,4
O3105,U0593,G0100,2023-12-18,3
O3106,U0615,M0071,2023-07-21,2
O3107,U0348,E0013,2023-04-03,4
O3108,U0240,M0123,2023-11-12,4
O3109,U0314,F0120,2023-04-10,1
O3110,U0207,E0094,2023-07-11,2
O3111,U0704,M0053,2023-07-15,2
O3112,U0784,G0101,2023-12-06,2
O3113,U0901,G0069,2023-11-23,2
O3114,U0530,E0123,2023-05-23,1
O3115,U0206,F0098,2023-11-16,4
O3116,U0211,G0079,2023-07-24,4
O3117,U0824,E0032,2023-08-27,4
O3118,U0939,F0096,2023-03-19,4
O3119,U0186,G0006,2023-07-21,2
O3120,U0399,M0095,2023-03-16,2
O3121,U0442,G0087,2023-05-22,2
O3122,U0214,E0050,2023-07-14,2
O3123,U0776,G0017,2023-12-22,1
O3124,U0266,M0073,2023-01-04,3
O3125,U0885,M0026,2023-03-05,1
O3126,U0070,E0081,2023-05-24,2
O3127,U0694,M0044,2023-10-16,1
O3128,U0131,E0082,2023-03-10,2
O3129,U0107,F0090,2023-09-06,4
O3130,U0569,G0102,2023-11-15,4
O3131,U0395,E0122,2023-01-24,3
O3132,U0630,E0038,2023-03-24,2
O3133,U0678,E0030,2023-03-19,2
O3134,U0931,E0119,2023-09-28,3
O3135,U0655,G0067,2023-06-18,1
O3136,U0639,M0050,2023-08-03,3
O3137,U0152,G0066,2023-05-02,1
O3138,U0567,M0106,2023-08-19,3
O3139,U0828,G0024,2023-03-05,2
O3140,U0914,G0093,2023-08-24,1
O3141,U0009,E0078,2023-06-02,3
O3142,U0807,G0121,2023-03-27,1
O3143,U0459,G0124,2023-06-07,3
O3144,U0638,F0067,2023-03-17,1
O3145,U0955,E0049,2023-08-17,4
O3146,U0047,M0097,2023-05-11,4
O3147,U0355,M0010,2023-04-07,2
O3148,U0001,E0088,2023-09-02,3
O3149,U0195,M0032,2023-07-23,2
O3150,U0373,E0109,2023-10-07,3
O3151,U0614,M0111,2023-01-16,1
O3152,U0238,F0047,2023-11-14,3
O3153,U0396,F0111,2023-03-08,3
O3154,U0143,G0079,2023-02-02,3
O3155,U0523,E0107,2023-07-17,4
O3156,U0774,F0060,2023-04-30,1
O3157,U0697,M0004,2023-03-16,1
O3158,U0352,G0066,2023-02-10,2
O3159,U0374,F0104,2023-04-08,2
O3160,U0288,E0018,2023-07-12,3
O3161,U0709,E0041,2023-07-15,4
O3162,U0007,F0016,2023-11-21,1
O3163,U0974,F0092,2023-12-21,3
O3164,U0130,E0011,2023-04-13,1
O3165,U0748,G0014,2023-06-10,1
O3166,U0321,E0074,2023-09-15,3
O3167,U0150,M0093,2023-11-13,3
O3168,U0737,F0088,2023-08-05,3
O3169,U0947,M0037,2023-02-24,4
O3170,U0502,G0003,2023-01-21,3
O3171,U0965,G0001,2023-12-22,4
O3172,U0045,G0005,2023-03-08,3
O3173,U0808,E0093,2023-09-14,2
O3174,U0001,G0115,2023-04-25,3
O3175,U0812,E0057,2023-04-02,2
O3176,U0569,G0091,2023-06-22,1
O3177,U0983,F0065,2023-07-15,4
O3178,U0396,E0113,2023-08-12,4
O3179,U0564,E0101,2023-05-18,2
O3180,U0241,G0103,2023-02-03,4
O3181,U0435,M0081,2023-08-21,1
O3182,U0364,M0064,2023-10-08,2
O3183,U0685,G0036,2023-12-16,4
O3184,U0333,M0047,2023-11-20,4
O3185,U0639,M0078,2023-01-18,4
O3186,U0611,F0009,2023-04-28,2
O3187,U0232,F0091,2023-05-13,4
O3188,U0132,F0035,2023-12-08,3
O3189,U0834,M0029,2023-02-04,2
O3190,U0994,M0052,2023-10-12,2
O3191,U0213,M0073,2023-04-23,2
O3192,U0430,E0078,2023-07-28,3
O3193,U0582,M0082,2023-03-27,1
O3194,U0377,G0017,2023-04-03,1
O3195,U0642,M0032,2023-09-22,2
O3196,U0822,M0113,2023-01-10,2
O3197,U0135,M0030,2023-02-27,2
O3198,U0829,E0089,2023-06-29,2
O3199,U0360,G0064,2023-04-13,1
O3200,U0814,G0091,2023-07-02,1
O3201,U0769,M0082,2023-08-14,4
O3202,U0066,G0069,2023-03-18,2
O3203,U0863,F0034,2023-08-12,3
O3204,U0331,G0007,2023-09-15,2
O3205,U0806,E0027,2023-08-27,1
O3206,U0563,G0097,2023-10-31,3
O3207,U0262,F0056,2023-01-17,1
O3208,U0008,E0088,2023-05-26,2
O3209,U0111,M0065,2023-06-19,1
O3210,U0509,E0102,2023-10-24,3
O3211,U0773,G0031,2023-09-30,1
O3212,U0715,M0115,2023-06-08,2
O3213,U0086,F0107,2023-03-18,4
O3214,U0367,F0122,2023-12-21,1
O3215,U0268,G0035,2023-11-20,3
O3216,U0371,E0065,2023-06-15,3
O3217,U0315,G0070,2023-11-20,4
O3218,U0363,G0124,2023-05-08,3
O3219,U0418,E0036,2023-07-05,4
O3220,U0210,E0103,2023-08-27,3
O3221,U0534,M0119,2023-03-29,1
O3222,U0964,M0094,2023-10-02,3
O3223,U0633,F0031,2023-03-07,4
O3224,U0960,M0064,2023-05-05,2
O3225,U0405,G0031,2023-10-04,2
O3226,U0078,F0107,2023-09-24,2
O3227,U0754,F0106,2023-11-09,1
O3228,U0784,M0016,2023-10-28,4
O3229,U0758,E0006,2023-07-01,4
O3230,U0967,G0064,2023-06-08,1
O3231,U0292,G0070,2023-12-27,1
O3232,U0759,F0036,2023-07-14,1
O3233,U0679,F0073,2023-08-29,1
O3234,U0440,G0037,2023-05-22,4
O3235,U0646,E0051,2023-01-31,3
O3236,U0177,F0117,2023-10-03,1
O3237,U0366,G0011,2023-07-20,3
O3238,U0342,G0069,2023-03-31,4
O3239,U0090,M0022,2023-12-06,4
O3240,U0390,F0120,2023-01-16,1
O3241,U0955,F0113,2023-10-18,3
O3242,U0715,M0079,2023-08-20,4
O3243,U0006,M0012,2023-02-11,1
O3244,U0835,M0108,2023-01-16,1
O3245,U0035,M0038,2023-09-19,3
O3246,U0986,M0059,2023-09-27,3
O3247,U0041,F0118,2023-05-01,2
O3248,U0838,F0077,2023-04-17,3
O3249,U0118,M0081,2023-12-21,2
O3250,U0883,F0001,2023-03-18,1
O3251,U0399,G0123,2023-06-23,2
O3252,U0237,M0024,2023-05-23,3
O3253,U0286,F0025,2023-10-09,3
O3254,U0576,M0062,2023-01-05,2
O3255,U0394,G0018,2023-12-02,3
O3256,U0030,G0087,2023-09-27,2
O3257,U0783,M0095,2023-10-02,2
O3258,U0281,E0104,2023-08-02,3
O3259,U0089,M0002,2023-04-08,1
O3260,U0439,F0044,2023-09-30,4
O3261,U0714,F0050,2023-08-16,3
O3262,U0983,E0095,2023-05-29,2
O3263,U0106,E0038,2023-04-17,3
O3264,U0264,F0064,2023-07-05,2
O3265,U0293,G0112,2023-11-14,4
O3266,U0055,E0069,2023-11-25,4
O3267,U0851,F0110,2023-10-05,2
O3268,U0337,M0084,2023-07-21,3
O3269,U0502,G0081,2023-10-12,4
O3270,U0454,F0033,2023-04-21,3
O3271,U0995,G0087,2023-12-22,1
O3272,U0537,M0090,2023-08-28,2
O3273,U0804,E0116,2023-07-27,1
O3274,U0830,E0052,2023-04-21,2
O3275,U0581,G0021,2023-05-12,1
O3276,U0397,G0066,2023-11-30,4
O3277,U0731,E0065,2023-01-07,1
O3278,U0026,G0016,2023-04-23,4
O3279,U0148,M0103,2023-01-18,1
O3280,U0085,M0094,2023-04-12,1
O3281,U0451,F0049,2023-07-10,2
O3282,U0630,G0008,2023-12-09,1
O3283,U0005,G0061,2023-07-13,2
O3284,U0770,M0078,2023-08-04,3
O3285,U0911,E0027,2023-07-02,4
O3286,U0027,G0001,2023-05-22,1
O3287,U0064,G0053,2023-07-19,2
O3288,U0629,M0086,2023-03-07,3
O3289,U0129,E0060,2023-02-07,2
O3290,U0963,G0054,2023-12-18,2
O3291,U0217,G0026,2023-04-07,4
O3292,U0416,G0121,2023-03-15,1
O3293,U0584,M0065,2023-09-09,3
O3294,U0534,G0096,2023-09-12,2
O3295,U0935,E0086,2023-09-16,2
O3296,U0988,F0087,2023-11-22,1
O3297,U0837,M0120,2023-04-14,1
O3298,U0491,M0091,2023-08-20,4
O3299,U0564,E0045,2023-07-26,4
O3300,U0999,G0065,2023-11-19,4
O3301,U0155,M0015,2023-10-11,4
O3302,U0646,G0072,2023-07-22,2
O3303,U0253,G0083,2023-04-01,1
O3304,U0562,M0055,2023-12-26,4
O3305,U0318,G0059,2023-02-02,1
O3306,U0460,F0114,2023-02-22,4
O3307,U0134,F0051,2023-06-24,4
O3308,U0859,G0085,2023-03-15,4
O3309,U0114,M0052,2023-06-04,3
O3310,U0893,F0064,2023-09-15,3
O3311,U0115,M0107,2023-08-19,3
O3312,U0677,G0066,2023-07-05,3
O3313,U0092,F0117,2023-05-08,2
O3314,U0019,E0032,2023-05-15,1
O3315,U0134,G0102,2023-03-20,2
O3316,U0743,F0096,2023-12-05,3
O3317,U0036,F0094,2023-02-05,2
O3318,U0929,E0087,2023-02-19,4
O3319,U0095,E0025,2023-07-30,1
O3320,U0882,F0006,2023-10-22,4
O3321,U0150,M0117,2023-03-17,4
O3322,U0483,E0115,2023-10-31,2
O3323,U0881,E0084,2023-08-18,3
O3324,U0222,F0025,2023-10-04,1
